ots_id	source	target	stance	year	title	subtitle	text
OTS_20080909_OTS0180	1300000	4	-1.0	2008	Vilimsky zu Grünen: Hohes Gut der Staatsbürgerschaft kann kein Geschenk sein	Österreichische Staatsbürgerschaft kann erst am Ende einer positiven Integration stehen, mit der dann alle sozialen Rechte verbunden sein sollen	"Wien (OTS) - Aus den heutigen Forderungen der Grünen gehe wieder einmal ganz eindeutig hervor, dass sie das hohe Gut der Staatsbürgerschaft in unglaublicher Weise herabwürdigen, so FPÖ-Generalsekretär NAbg. Harald Vilimsky. ""Wenn es nach den Vorstellungen von Glawischnig und Co geht, ist die Staatsbürgerschaft nichts weiter als ein Fetzen Papier, den man möglichst vielen Menschen nachzuwerfen hat"", zeigt Vilimsky auf.  "
OTS_20060906_OTS0193	1400000	4	1.0	2006	Grüner Pressedienst: 3 : 1 für Van der Bellen gegen Grasser bei Online-Votings	Van der Bellen bei Standard, Kurier und Die Presse klar voran	Wien (OTS) - Mehrere Tageszeitungen haben nach dem gestrigen Streitgespräch Online-Votings auf ihrer Webseite mit der Frage, wer von beiden Kontrahenten der bessere war. Der Stand um 12 Uhr 41 ist eindeutig: Alexander Van der Bellen, Bundessprecher der Grünen, schlägt Finanzminister Grasser, der für die ÖVP diskutierte, klar 3 : 1. D.h. bei drei Votings liegt Van der Bellen in Führung.  
OTS_20060914_OTS0133	1300000	2	-1.0	2006	Seniorenring: Neubauer weist Aussagen von Pröll entschieden zurück	"""Von einem Minister, der stolz darauf ist, dass ein Bild von Dollfuß im VP-Parlamentsklub hängt, brauchen wir keine Belehrung!"""	"Wien (OTS) - Der Generalsekretär des Österreichischen Seniorenrings, Gemeinderat Werner Neubauer, weist die gestrigen Aussagen von VP-Minister Pröll, wonach es sich bei der FPÖ um eine Truppe von Hooligans handle, entschieden zurück. ""Ich verwehre mich namens der unzähligen Seniorenringmitglieder massivst dagegen, dass Pröll FPÖ-Funktionäre, Sympathisanten und Mitglieder als Hooligans abstempelt, was laut Wikipedia Randalierer und Schläger sind."" Neubauer forderte Pröll auf, ""sich umgehend bei den tausenden Österreichern zu entschuldigen"".  "
OTS_20170905_OTS0085	1300000	3	1.0	2017	Kickl: FPÖ finanziert Kurz gerne eine Satellitenübertragung von Tallinn nach Wien zum Mitdiskutieren im „Klartext spezial“	<no subtitle>	Wien (OTS) - „Außenminister Sebastian Kurz hat es schwer: Da wären zum einen die Mühen der Ebene eines Nationalratswahlkampfes. Zum anderen ein informelles Treffen im Kreise seiner europäischen Amtskollegen in Tallinn, das am 7. September stattfindet. Statt für das ORF-RadioKulturhaus hat sich der ÖVP-Chef für das internationale Parkett und eine Anreise nach Estland am 6. September für zusätzliche bilaterale Gespräche entschieden. Um sein ‚Terminproblem‘ aus der Welt zu schaffen, ermöglichen wir ihm gerne beides und bieten eine Satellitenübertragung von Tallinn nach Wien an. So kann er mit FPÖ-Bundesparteiobmann HC Strache und SPÖ-Chef Kern im ‚Klartext spezial‘ ab 18.30 Uhr mitdiskutieren“, sagte heute FPÖ-Generalsekretär NAbg. Herbert Kickl.
OTS_20021121_OTS0007	1100000	2	-1.0	2002	FSG-Chef Nürnberger: Schüssel nur für Schüssel, SPÖ für Menschen	Fortsetzung von Blau-Schwarz wäre Bedrohung für die Menschen	"Wien (FSG). ""Der Wahlkampf hat gezeigt: Wolfgang Schüssel geht es um seinen Job, der SPÖ geht es um die Menschen im Land,"" sagt Rudolf Nürnberger, Bundesvorsitzender der Fraktion Sozialdemokratischer GewerkschafterInnen im ÖGB.++++  "
OTS_20080925_OTS0398	1400000	4	1.0	2008	"Lockl zu TV-Konfrontation: ""Van der Bellen präsentiert Visionen für Österreich"""	Österreich als Europameister bei Bildung - Raus aus Preistreibern Öl und Gas	"Wien (OTS) - ""Alexander Van der Bellen hat gezeigt, dass ein Neuanfang nur mit den Grünen möglich sein wird"", erklärte der Bundesparteisekretär der Grünen, Lothar Lockl. Visionen waren nur von Van der Bellen zu vernehmen: Österreich als Sozial- und Bildungsstaat, intakte Umwelt, Ausstieg aus den Preistreibern Öl und Gas und eine Reform des Steuersystems zugunsten von kleinen und mittleren Einkommen. Darüber hinaus scheint die Gleichberechtigung von Frauen ausschließlich für die Grünen ein Thema zu sein. ""Die Grünen halten sich nicht auf mit dem Kleinklein und Hickhack, die SPÖ und ÖVP bewegen, sondern bereiten die Reformen vor, die Österreich fit für das 21. Jahrhundert machen"", so Lockl. ""Rot und Schwarz sind kein Zukunftsprojekt für Österreich, rot und blau ein massiver Rückschritt. Daher gilt für den 28. September: Eine Stimme für die Grünen ist eine Investition in die Zukunft Österreichs.""  "
OTS_20060925_OTS0121	1300000	3	1.0	2006	Vilimsky: FPÖ verzeichnet enormen Sympathieschub kurz vor der Wahl!	Gusenbauer kein ernstzunehmender Gegenpart zu Schüssel - FPÖ will sich Anspruch auf neue Arbeitnehmerpartei mit Mut und Ehrlichkeit stellen	Wien (fpd) - Die FPÖ verzeichnet einen enormen Sympathieschub wenige Tage vor der Wahl. Bei uns laufen die Telefone heiß, Mails und Briefe gehen in großer Zahl ein. Viele Menschen deklarieren sich als ehemalige SPÖ-Wähler, die angesichts des enormen roten Skandalsumpfes der FPÖ als neue Arbeitnehmerpartei ihre Stimme geben wollen. Dieser großen Herausforderung wollen mit uns mit Mut und Ehrlichkeit stellen, gab heute FPÖ-Generalsekretär Bundesrat Harald Vilimsky fest. ****  
OTS_20021122_OTS0248	1100000	1	1.0	2002	SPÖ-Wahlabschluss: Gusenbauer (3) - Jede Stimme zählt	<no subtitle>	"Wien (SK) ""Jede Stimme zählt, damit die Weichen wieder in Richtung Aufschwung und soziale Gerechtigkeit gestellt werden"", rief SPÖ-Vorsitzender Alfred Gusenbauer beim Wahlkampf-Abschluss die FunktionärInnen, SympathisantInnen und WahlhelferInnen zur Überzeugungsarbeit bei den Wählerinnen und Wählern bis zur letzten Minute auf. ""Wir wollen diese Wahl gewinnen, damit die Menschen gewinnen, die unter dieser Regierung ständig draufzahlen mussten."" ****  "
OTS_20060921_OTS0348	1200000	2	1.0	2006	Lopatka zur TV-Konfrontation: Mutmacher gegen Angstmacher!  	Schlechter Stil der SPÖ findet in TV-Konfrontation Fortsetzung	"Wien, 21. September 2006 (ÖVP-PK) ""Mutmacher gegen Angst-macher"", mit diesen Worten fasste ÖVP-Generalsekretär Dr. Reinhold Lopatka die TV-Konfrontation mit SPÖ-Chef Gusenbauer zusammen. Die Diskussion habe gezeigt: ""Die ÖVP steht für bessere Konzepte, nachhaltige Umsetzung und den Zukunftsgedanken."" Nicht nur eine erfolgreiche Bilanz zeuge von der guten Arbeit der vergangenen Legislaturperiode, auch für die nächste Legislaturperiode habe Schüssel die besseren Ideen und Konzepte vorzuweisen, so Lopatka, der bedauerte, ""dass der schlechte Stil der SPÖ auch in der TV-Konfrontation ihre Fortsetzung gefunden hat"". ****  "
OTS_20060926_OTS0223	1200000	2	1.0	2006	Brinek: Schulen und Universitäten haben mit ÖVP gesicherte Zukunft  	Opposition konzeptlos, rot-grüner Paarlauf beim Schlechtreden	"Wien, 26. September 2006 (ÖVP-PK) ""Misere"", ""Chaos"", ""Desaster"" - das seien die Worte, die die SPÖ gebraucht, ohne ihrerseits Konzepte vorzulegen, sagte ÖVP-Wissenschaftssprecherin Dr. Gertrude Brinek. Die ÖVP beteilige sich nicht am rot-grünen Paarlauf beim Schlechtreden von Schulen und Unis. ""Mit uns haben Schulen und Universitäten eine Zukunfts-Perspektive, die auch finanziell nachhaltig abgesichert ist."" Dem gegenüber hätten SPÖ und Grüne nur leere Versprechen zu bieten, so Brinek. ""Jeder fünfte Euro des Budgets wird heute in Bildung, Wissenschaft oder Forschung investiert. Diese Fakten lassen das Oppositionsgejammer blass aussehen."" ****  "
OTS_20170921_OTS0163	1100000	2	-1.0	2017	Tanja Wehsely (SPÖ): „Die ÖVP verkauft die WienerInnen für dumm“	Wenn die Zahlen für Wien sprechen, sprechen Schelling, Blümel und Co. eben gegen die Zahlen	Wien (OTS/SPW-K) - „Die WienerInnen werden nicht gerne für dumm verkauft“, mahnt Gemeinderätin Tanja Wehsely (SPÖ) die ÖVP, sachlich zu bleiben. „Wenn Schelling und Co. Wien dermaßen substanzlos anpatzen, trauen sie den WählerInnen offensichtlich nicht zu, die harten Fakten richtig einzuordnen. Denn diese sprechen nicht gegen, sondern ganz klar für Wien.“
OTS_20060907_OTS0299	1100000	1	1.0	2006	Bundesfrauenkonferenz (3): Barbara Prammer mit 97 Prozent der Delegiertenstimmen als Bundesfrauenvorsitzende bestätigt	Hervorragende Stimmung bei der Bundesfrauenkonferenz 2006	Wien (SK) - Mehr als 600 Delegierte und Sympathisantinnen trafen sich in Linz zur Bundesfrauenkonferenz, die traditionell vor dem SPÖ-Bundesparteitag abgehalten wird. Die Zweite Nationalratspräsidentin Barbara Prammer wurde mit eindrucksvollen 97 Prozent der Delegiertenstimmen als Bundesfrauenvorsitzende bestätigt. Als ihre Stellvertreterinnen wurden Sonja Ablinger, Gabriele Binder-Maier, Renate Brauner, Barbara Gross, Olga Pircher, Gertrude Spiesz, Sieglinde Trannacher, Hilde Wanner und Gisela Wurm gewählt. SPÖ-Frauen- und Gleichbehandlungssprecherin Gabriele Heinisch-Hosek wurde mit 99,3 Prozent der Stimmen in den Bundesvorstand wiedergewählt. Der strahlende Sonnenschein spiegelte die hervorragende Stimmung im höchsten SPÖ-Frauengremium wider - noch nie waren die SPÖ-Frauen so stark und voller Zuversicht gehe man daher in die Wahlauseinandersetzung, war der einhellige Tenor der Veranstaltung. ****  
OTS_20080923_OTS0172	1500000	2	-1.0	2008	Konjunkturgipfel - BZÖ-Strutz: Bartenstein boykottiert Parlamentsbeschluss	BZÖ wird parlamentarische Schritte setzen	"Wien (OTS) - ""ÖVP-Wirtschaftsminister Bartenstein wurde bei der letzten Sitzung im Parlament von allen Parteien aufgefordert, Maßnahmen gegen die hohe Spritpreise zu setzen. Ein BZÖ-Antrag für eine Höchstpreisregelung beim Benzinpreis wurde beschlossen, Bartenstein hat diesen aber bis heute boykottiert. Weder hat der ÖVP-Wirtschaftsminister gesetzliche Maßnahmen ergriffen, noch hat er mit den Mineralölfirmen verhandelt"", stellte BZÖ-Generalsekretär Martin Strutz zum heutigen Konjunkturgipfel fest.  "
OTS_20060926_OTS0295	1500000	1	-1.0	2006	Strutz: SPÖ will nach dem 1. Oktober Neuwahlen provozieren	Nur klares Votum für BZÖ verhindert Neuwahlen für Kärnten	"Klagenfurt (OTS) - ""Nun ist die Katze endgültig aus dem Sack. SPÖ-Vorsitzende Schaunig-Kandut will mit Unterstützung der Grünen Neuwahlen für Kärnten nach dem 1. Oktober für Kärnten provozieren. Nur eine klare Unterstützung für das BZÖ am kommenden Sonntag kann daher Neuwahlen in Kärnten verhindern"", sagte heute Landeshauptmannstellvertreter Martin Strutz zu den heutigen Aussagen Schaunigs.  "
OTS_20021112_OTS0162	1100000	0	-2.0	2002	Broukal: Ankurbelung der Wirtschaft durch mehr Investitionen in Forschung und Entwicklung	SPÖ will Versäumnisse und wirtschaftliche Rückschritte der Regierung Schüssel rasch beheben =	"Wien (SK) Große Versäumnisse in der Forschungs- und Innovationspolitik und damit verbundene massive wirtschaftliche Rückschritte in der Zeit der Schüssel Regierung konstatierte heute SPÖ-Nationalratskandidat Josef Broukal bei einer gemeinsamen Pressekonferenz mit der Salzburger SPÖ-Vorsitzenden, LH-Stv. Gabriele Burgstaller, in Salzburg. Broukal forderte eine Optimierung der Forschungspolitik, insbesondere die Bündelung der Forschungsinstrumente in einem Ministerium, die Erhöhung der Forschungsausgaben und eine Anhebung der ForscherInnenquote. Diese Maßnahmen seien unverzichtbar, um den Wirtschafsstandort Österreich wieder zu stärken und neue zukunftsträchtige Jobs zu schaffen, so Broukal. ""Gute Unternehmer wissen, wie's geht: In wirtschaftlich schlechteren Zeiten wird voll auf Forschung und Entwicklung gesetzt. Wer das nicht macht, ist bald Zweiter. Daher setzt die SPÖ mit ihrem Programm inhaltlich und personell mit Josef Broukal voll auf neue Technologien und die Forderung von Forschung und Entwicklung"", betonte Burgstaller. ****  "
OTS_20021115_OTS0165	1200000	2	1.0	2002	Rauch-Kallat: Gehrer hat öffentliche Schulen zur Weltspitze gebracht	Global Competitiveness Report zeigt eindeutig: Rot-grüne Bildungspolitik führt in die Sackgasse	"Wien, 15. November 2002 (ÖVP-PK) ""Der neue 'Global Competitiveness Report' zeigt, dass die Bildungspolitik der Regierung Schüssel unter Bildungsministerin Elisabeth Gehrer unsere öffentlichen Schulen zur Weltspitze geführt hat"", sagte heute, Freitag, ÖVP-Generalsekretärin Maria Rauch-Kallat. ""Damit ist jegliche Kritik der Sozialisten an der Bildungspolitik unserer Regierung eindrucksvoll widerlegt.""****  "
OTS_20080912_OTS0308	1500000	1	-1.0	2008	BZÖ-Scheibner: Wiener Steuerzahler wird für rotes Laska-Debakel zur Kassa gebeten!	Hätte Laska politischen Anstand, würde sie sofort zurücktreten	"Wien (OTS) - Empört zeigte sich heute der Wiener BZÖ-Spitzenkandidat NAbg. Herbert Scheibner über die Tatsache, dass jetzt der Wiener Steuerzahler für das Prater-Vorplatz Debakel von SPÖ-Vizebürgermeisterin Laska zur Kassa gebeten wird. ""Während sich Laska abputzt und nicht bereit ist die politische Verantwortung zu übernehmen, müssen die Wienerinnen und Wiener blechen. Einmal mehr zeigt sich, wie schamlos im roten Wien mit dem Geld der Bevölkerung umgegangen wird.""  "
OTS_20021105_OTS0035	1100000	2	-1.0	2002	Petritsch: Regierungsparteien agieren dilettantisch!	"Wiener SPÖ-Spitzenkandidat beim ""Montagsgespräch"""	"Wien (SPW) ""Der Abfangjägerkauf war eine absolut falsche Entscheidung"", kritisierte der Spitzenkandidat der SPÖ Wien für die Nationalratswahl 2002, Wolfgang Petritsch am Montagabend bei der Diskussionsveranstaltung ""Montagsgespräch"" im Haus der Musik. Die Argumentation der Regierungsparteien gehe völlig an der europäischen Realität vorbei, weil sie die zügige Entwicklung hin zu einer gemeinsamen Sicherheits- und Verteidigungspolitik auf EU-Ebene ignoriere, betonte Petritsch und stellte fest: ""Es ist einfach nicht der richtige Zeitpunkt, um solche milliardenschwere Entscheidungen zu treffen. Angesichts der ""dilettantischen Vorgangsweise der Regierung"" werde es in dieser Frage auch keinen Konsens geben, so Petritsch.****  "
OTS_20080919_OTS0179	1900000	0	-2.0	2008	"LIF-Gara: ""Systemwandel in Energie- und Klimapolitik überfällig"""	12-Punkte-Programm als zukunftsorientierte Antwort auf aktuelle Energie- und Klimafragen - Energiepolitisches Grundgesetz und mehr Mobilität mit höherer Lebensqualität	"Wien (OTS) - Ein grundlegendes Umdenken, eine langfristige und nachhaltige Ausrichtung und rasches Handeln in der Energie- und Klimapolitik forderte LIF-Bereichssprecher Stefan Gara bei einer Pressekonferenz am Freitag: ""Wir müssen klar aussprechen, dass man sich vor einer zukunftsorientierten Antwort auf den Klimawandel nicht mehr länger drücken kann und darf."" Gara, ein anerkannter Experte im Umwelt- und Klimabereich präsentierte ein 12-Punkte-Programm mit dem Ziel eines nachhaltigen Systemwandels. Kernstück des Programms ist ein energiepolitisches Grundgesetz, das auf den Prinzipien einer fairen, zukunftsorientierten und Klima schonenden Energiepolitik basiert: ""Dort muss auch die Verbindlichkeit der EU 2020-Ziele verbindlich festgeschrieben sein."" Weiters plädierte Gara für die Stärkung der dezentralen Energiezeugung auf Basis erneuerbarer Energieträger und für eine umfassende Solarstrom-Initiative.  "
OTS_20060821_OTS0137	1100000	2	-1.0	2006	"Cap kritisiert ""wehleidige Reaktion"" Molterers auf Wahl von Wrabetz  "	<no subtitle>	"Wien (SK) - ""Als wehleidige Reaktion"", bezeichnete der geschäftsführende SPÖ-Klubobmann Josef Cap die Aussagen von ÖVP-Klubobmann Molterer zur Wahl von Alexander Wrabetz zum ORF-Generaldirektor. Es habe hier keine Koalition gegen die ÖVP gegeben, sondern eine sachbezogene breite Mehrheit quer durch alle Parteien für eine Erneuerung des ORF. Für Wrabetz habe eine deutliche Mehrheit gestimmt, der auch ÖVP-Stiftungsräte angehörten. Nur die hart gesottensten ""Molteristen"" wollten eine Fortsetzung des Systems Lindner/Mück, obwohl dieses in jeder Hinsicht am Ende sei, so Cap am Montag gegenüber dem Pressedienst der SPÖ. ****  "
OTS_20170908_OTS0152	1300000	2	-1.0	2017	FPÖ-Darmann/Muhr zu Grüner Bericht: ÖVP hat Bauern jahrzehntelang im Stich gelassen!	Gibt keinen Grund für Schönfärberei oder gar Jubel – Monatslohn eines durchschnittlichen Bauern liegt knapp über der Mindestsicherung	Klagenfurt (OTS) - Nach der heutigen Präsentation des Grünen Berichtes durch ÖVP-Argarreferent Christian Benger und Landwirtschaftskammerpräsident Johann Mößler betonen der Kärntner FPÖ-Obmann Landesrat Mag. Gernot Darmann und der Vizepräsident der Kärntner Landwirtschaftskammer, Manfred Muhr, dass es keinen Grund zu Schönfärberei oder gar Jubel gibt. „Der Monatslohn eines durchschnittlichen Bauern liegt knapp über der Mindestsicherung. Der Grund für diese unhaltbare Situation liegt in den Verfehlungen der ÖVP-Agrarpolitik der letzten 30 Jahre“, betont Darmann unter Hinweis darauf, dass die ÖVP in den letzten 30 Jahren sowohl alle Landwirtschaftsminister als auch alle Agrarlandesräte in Kärnten gestellt hat und überdies lange Zeit auch auf EU-Ebene die Zügel in der Hand hatte.
OTS_20021014_OTS0219	1200000	1	-1.0	2002	ÖVP-PARLAMENTSKLUB STELLT FEST: ABGEORDNETER KRÄUTER IRRT WIEDER EINMAL	<no subtitle>	Wien, 14. Oktober 2002 (ÖVP-PK) Zu den heutigen Aussagen des SPÖ-Abg. Günther Kräuter, der ÖVP-Klub habe sich eine Enquete vom Wirtschaftsministerium finanzieren lassen, stellt der ÖVP-Parlamentklub fest: ****  
OTS_20080902_OTS0262	1200000	1	-1.0	2008	Karas: Matznetter riskiert offenen EU-Rechtsbruch	SPÖ gibt staatspolitische Verantwortung endgültig ab	Brüssel, 02. September 2008 (ÖVP-PD) 'Die SPÖ wirft ihre letzten Hemmungen zugunsten einer rein populistischen Schuldenpolitik über Bord. Matznetter schreckt offenbar nicht einmal vor einem möglichen Bruch des EU-Rechts in der Frage der SPÖ-Mehrwertsteuerabsenkung zurück. Damit gibt er wie schon Faymann seine Verantwortung als österreichisches Regierungsmitglied an der Garderobe der Muthgasse ab, obwohl er es eigentlich fachlich besser wissen müsste', kritisierte ÖVP-Europaklubobmann Othmar Karas heute Aussagen von Finanzstaatssekretärs Matznetter zur Mehrwertsteuerabsenkung 'um jeden Preis'. ****  
OTS_20021015_OTS0175	1200000	0	1.0	2002	Schüssel: Tschechien steht zu Melker und Brüsseler Verträgen	Positiver Geist in bilateralen Beziehungen trägt Früchte	"Wien, 15. Oktober 2002 (ÖVP-PD) ""Umweltminister Molterer hat uns heute im Ministerrat von den Gesprächen mit dem tschechischen Außenminister Cyril Svoboda berichtet. Man spürt, dass ein positiver Geist in den bilateralen Beziehungen beginnt, auch Früchte zu tragen. Die neue tschechische Regierung steht vollinhaltlich zur Umsetzung des Vertrags von Melk und Brüssel. Das ist für uns sehr wichtig, das ist nicht nur eine klimatische oder atmosphärische Frage. Hier geht uns um vitale Sicherheitsinteressen der österreichischen, tschechischen und wohl auch europäischen Bevölkerung. Hier darf es keine Kompromisse geben"", sagte heute, Dienstag, Bundeskanzler Dr. Wolfgang Schüssel beim Pressefoyer nach dem Ministerrat. **** (Fortsetzung)  "
OTS_20021022_OTS0233	1200000	2	1.0	2002	Rauch-Kallat: Kritik an Bartenstein-Entscheidung völlig verfehlt	Helene Sengstbratl richtige Frau zur richtigen Zeit am richtigen Ort - selbst Grüne haben Nicht-Entscheidung kritisiert	"Dienstag, 22. Oktober 2002(ÖVP-PK): Als ""völlig verfehlt"" bewertete heute, Dienstag, ÖVP-Generalsekretärin Abg.z.NR Maria Rauch-Kallat die von sozialistischer Seite geäußerte Kritik ""an einer gesetzlich notwendigen, äußerst seriös durchgeführten Personalentscheidung, bei der die bestqualifizierte Bewerberin zum Zug gekommen ist."" Selbst der Grüne Sozial-Sprecher Karl Öllinger habe in der Kleinen Zeitung vom 15. Oktober 2002 kritisiert, dass die Sozialpartner nicht im Stande seien, mit Helene Sengstbratl eine Frau zur AMS-Chefin zu bestellen. ""Da die Sozialpartner säumig waren, musste Minister Bartenstein von der im Gesetz eingeräumten Möglichkeit der Ersatzvornahme Gebrach machen"", so Rauch-Kallat. ****  "
OTS_20170914_OTS0179	1100000	2	-1.0	2017	Heinisch-Hosek zu Kinderbetreuung: ÖVP schiebt wichtige Projekte auf die lange Bank	SPÖ-Frauen wollen Rechtsanspruch auf Kinderbetreuung ab dem vollendeten 1. Lebensjahr	Wien (OTS/SK) - „Die ÖVP ziert sich beim Ausbau der Kinderbetreuung. Wieder sollen wichtige Projekte wie das zweite Gratis-Kindergartenjahr und der Ausbau der fehlenden Plätze für die Unter-Dreijährigen auf die lange Bank geschoben werden“, sagte SPÖ-Bundesfrauenvorsitzende Heinisch-Hosek. ****
OTS_20021108_OTS0198	1400000	4	1.0	2002	Aviso/Grüne: Morgen, Samstag 20 Uhr - Frauenfest in Wiener Börse mit Eva Glawischnig	Börse morgen in knallgrünes Licht getaucht	"Wien (OTS) Unter dem Motto ""frauen macht geld"" laden Eva Glawischnig, Ulrike Lunacek, Madeleine Petrovic, Sabine Mandak und die Grünen Frauen am Samstag, Frauen und Männer, zu einem Fest in die knallgrün erleuchtete Börse. ""Wir wollen die Hälfte von Macht, Geld, Jobs und Zeit für Frauen. Und 50% Frauen in allen Führungspositionen"" erklärt Eva Glawischnig, Spitzenkandidatin der Wiener Grünen, das Motto der Veranstaltung. ""Die Börse, das Symbol der männerdominierten Machtelite, gehört an diesem Abend den Frauen!""  "
OTS_20080921_OTS0018	1500000	3	-1.0	2008	BZÖ-Strutz: Strache ist von SPÖ eingekauft	FPÖ hat letzten schlüssigen Beweis geliefert	"Wien (OTS) - ""Mit der Ansage der FPÖ, der Senkung der Arbeiterkammer-Umlage nicht zuzustimmen, ist der letzte eindeutige Beweis geliefert, dass sich Strache von der SPÖ einkaufen hat lassen"", stellt BZÖ-Generalsekretär Martin Strutz in einer Reaktion auf die heutigen Aussagen der FPÖ fest.  "
OTS_20170926_OTS0111	1300000	3	1.0	2017	Nepp: FPÖ bringt Anträge für mehr Sicherheit in Wien ein	Sicherheitsmanko in Wien endlich beheben	Wien (OTS) - Im Zuge des heutigen von der FPÖ verlangten Sonderlandtags zum Thema „Sicherheitsstadtrat mit Sicherheitsressort für Wien – Schaffung rechtlicher Grundlagen!“ brachte Wiens FPÖ-Klubobmann Dominik Nepp mehrere Anträge ein, die das vorherrschende Sicherheitsmanko beheben sowie das subjektive Sicherheitsgefühl der Bevölkerung stärken sollen.
OTS_20171008_OTS0030	2400000	1	-1.0	2017	Nach SPÖ verrät auch Kurz mit Abschied von Pensionsreform junge Generation	NEOS Loacker: „Es ist Zeit, endlich Verantwortung für eine nachhaltige, enkelfitte und mutige Neuaufstellung des Pensionssystems zu übernehmen“	Wien (OTS) - Konsterniert reagiert der stellvertretende NEOS Klubobmann Gerald Loacker auf die Aussage von ÖVP-Parteichef Sebastian Kurz in der heutigen Pressestunde, wonach sich kommende Bundesregierungen erst in ferner Zukunft um eine Reform des Pensionssystems kümmern müssen: „Mit dieser verantwortungslosen Haltung gegenüber den Bürgerinnen und Bürgern sind nun SPÖ und ÖVP auf einer Linie. Kurz und Kern enthalten den Menschen auf gefährliche Art und Weise die Wahrheit vor.“
OTS_20080918_OTS0178	1400000	2	-1.0	2008	Van der Bellen: Molterer-Politik bedroht Altersvorsorge durch Auslieferung an Kapitalmärkte	VP hat Börsen-Spekulation mit staatlichen Zuschüssen gefördert	"Wien (OTS) - ""Die ÖVP hat mit ihrer Pensionsreform die Leute dazu gezwungen, die zweite und die dritte Säule, die Pensionskassen inklusive Abfertigung neu und ihre private Pensionsvorsorge, den Kapitalmärkten auszuliefern. Schon bisher wurden die Erträge jährlich hinunterkorrigiert. Nach dem nunmehrigen Börsencrash werden die BürgerInnen nächstes Jahr nochmals deutlich an Guthaben verlieren oder weniger Pension bekommen. BürgerInnen, die zuvor ihre Altersvorsorge via Sparbuch absicherten, sind nun plötzlich vom Zusammenbruch amerikanischer Banken und Versicherungen betroffen, deren Namen sie vorher noch nie gehört haben"", kritisiert Alexander Van der Bellen, Bundessprecher der Grünen, die Scheinheiligkeit der ÖVP in der Debatte um die Finanzkrise. Die Grünen hingegen haben sich immer für das staatliche Umlagesystem eingesetzt, das wesentlich mehr Sicherheit bietet.  "
OTS_20080919_OTS0279	1100000	0	-2.0	2008	Faymann bei Radio Wien: Werde mich dafür einsetzen, dass weniger gestritten wird	In konjunkturschwachen Zeiten in Kaufkraftstärkung investieren	"Wien (SK) - ""Es war dringend notwendig, in den letzten zwei Monaten Vertrauen zurückzugewinnen, da in den letzten 18 Monaten der Streit im Vordergrund war, da uns die ÖVP gebremst hat"", betonte SPÖ-Vorsitzender Werner Faymann am Freitag im Rahmen der Radiosendung ""Freitag Mittag"" auf Radio Wien. ""Wenn uns der Wähler so stark macht, dass die SPÖ Nummer Eins ist, dann setze ich mich dafür ein, dass nicht mehr gestritten wird"". Darüber hinaus hoffe er, dass nach der Wahl auch in der ÖVP ein Umdenkprozess eingeleitet werde, ""und dieser Molterer-Schüssel-Bremskurs endlich ein Ende hat"". ****  "
OTS_20060920_OTS0252	1100000	2	-1.0	2006	SPÖ-Frauen üben scharfe Kritik an Politik Schüssels	"Trannacher: ""Statt frauenfeindlicher Aussagen hätte der Bundeskanzler in den letzten Jahren besser Politik für die Frauen machen sollen"""	"Klagenfurt (SP-KTN) - Auch die Frauenvorsitzende der Kärntner SPÖ, LAbg. Sieglinde Trannacher, geht mit Wolfgang Schüssel hinsichtlich seiner nicht vorhandenen Frauenpolitik und seiner verbalen Entgleisung hart ins Gericht: Trannacher: ""Statt frauenfeindlicher Aussagen hätte der Bundeskanzler in den letzten Jahren besser Politik für die Frauen machen sollen"". Trannacher kritisiert die fehlende politische Arbeit der orange-schwarzen Bundesregierung in Sachen Frauen. ""Die Frauenpolitik der schwarz-orangen Bundesregierung kann nicht einmal bewertet werden, denn es hat de facto gar keine gegeben, sondern Österreichs Frauen und ihre Anliegen wurden von ÖVP und BZÖ aufs Abstellgleis gestellt"", so die Kritik aus Kärnten.  "
OTS_20060921_OTS0222	1200000	1	-1.0	2006	Kukacka: Kräuter macht sich mit dem Wiederholen seiner haltlosen Vorwürfe lächerlich  	Staatssekretär stellt ein für alle mal klar: Werbeangebot erging an alle Parteien	"Wien, 21. September 2006 (ÖVP-PD) ""Der Abgeordnete Kräuter macht sich mit dem Wiederholen seiner haltlosen Vorwürfe langsam aber sicher lächerlich"", attestierte Verkehrsstaatssekretär Mag. Helmut Kukacka. ""Der SPÖ-Rechnungshofsprecher will nicht wahrhaben, dass das Werbeangebot der ÖBB an alle Parteien erging, wie es ja auch die ÖBB selbst mehrmals betont hat"", so Kukacka. Tatsache ist, dass der Vorstand der ÖBB-Holding AG am 9. Februar 2006 an alle im Parlament vertretenen Parteien (namentlich an Lopatka (ÖVP), Darabos (SPÖ), Kickl (FPÖ), Sburny (Grüne), Scheuch (BZÖ)) ein Schreiben geschickt hat, in dem Werbemöglichkeiten bei der Bahn in gleicher Weise angeboten wurden. Dabei handelte es sich ausschließlich um an Werbeträger gebundene Werbung auf Bahnhöfen und weitere im ÖBB-Eigentum stehende Flächen. Weiters wurde in dem Schreiben darauf hingewiesen, dass bei der Buchung von politischer Werbung keinerlei Rabatte gewährt würden, so der Verkehrsstaatssekretär. ****  "
